state,lga,ward,uid,facility_code,facility_name,reg_number,start_date,ownership,facility_level,longitude,latitude,operation_status,registration_status,license_status,created,last_updated
Niger,Suleja,Hashimi B,13646118,26/23/1/2/2/0029,Liberty Hospital,,1998-05-03,Private,Secondary,007.17902,09.18846,Operational,Registered,Licensed,2019-05-23 14:29:28,2019-05-27 20:49:41
Niger,Suleja,Hashimi B,20031112,26/23/1/2/2/0030,Maraba Hospital,,1982-06-04,Private,Secondary,007.17963,09.19413,Operational,Registered,Licensed,2019-05-23 14:33:56,2019-05-27 21:24:39
Niger,Suleja,Iku I,59107305,26/23/1/2/2/0022,Rapha Hospital,,2016-05-04,Private,Secondary,007.16397,09.25497,Operational,Registered,Licensed,2019-05-23 12:07:14,2019-05-29 12:48:51
Niger,Suleja,Iku II,74098063,26/23/1/2/2/0020,Ray Birth Hospital,,2016-10-06,Private,Secondary,007.19993,09.14351,Operational,Registered,Licensed,2019-05-23 11:36:21,2019-05-30 12:45:32
Niger,Suleja,Iku II,86938769,26/23/1/2/2/0046,Right Care Hospital,,2018-06-02,Private,Secondary,007.20640,09.18234,Operational,Registered,Licensed,2019-05-23 14:19:35,2019-05-29 12:51:48
Niger,Suleja,Kurmin Sarki,50466287,26/23/1/2/2/0037,Royal Hospital,,2009-05-06,Private,Secondary,007.17494,09.18622,Operational,Registered,Licensed,2019-05-23 13:54:30,2019-05-30 15:05:09
Niger,Suleja,Hashimi B,23070776,26/23/1/2/2/0021,Samaritan Hospital,,1982-08-11,Private,Secondary,007.17973,09.19680,Operational,Registered,Licensed,2019-05-23 12:42:03,2019-05-30 14:27:59
Niger,Suleja,Hashimi B,55271248,26/23/1/2/2/0026,Solace Hospital,,1993-07-06,Private,Secondary,007.17558,09.18106,Operational,Registered,Licensed,2019-05-23 12:49:24,2019-05-30 14:51:24
Niger,Suleja,Bagama B ward,40393674,26/23/1/2/2/0033,Spring Valley Hospital,,2017-08-04,Private,Secondary,007.18996,09.19370,Operational,Registered,Licensed,2019-05-23 15:00:49,2019-05-30 14:52:07
Niger,Suleja,Hashimi B,29897830,26/23/1/2/2/0032,Suleja Hospital,,1992-02-02,Private,Secondary,007.17671,09.18496,Operational,Registered,Licensed,2019-05-23 14:41:49,2019-05-30 14:52:37
Niger,Suleja,Iku II,61185626,26/23/1/2/2/0040,Supreme Hospital,,1997-06-02,Private,Secondary,007.19602,09.14359,Operational,Registered,Licensed,2019-05-23 14:09:17,2019-05-30 14:53:19
Niger,Suleja,Bagama A ward,45383806,26/23/1/2/2/0035,Suzan Hospital,,1998-08-10,Private,Secondary,007.18576,09.18329,Operational,Registered,Licensed,2019-05-23 15:25:29,2019-05-30 14:53:54
Niger,Suleja,Iku I,86714404,26/23/1/2/2/0045,Teekay Hospital,,2014-05-02,Private,Secondary,007.19584,09.19479,Operational,Registered,Licensed,2019-05-23 14:25:52,2019-05-30 12:54:56
Niger,Suleja,Iku II,75284513,26/23/1/2/2/0042,Zuma Total Care,,2014-01-01,Private,Secondary,007.19728,09.14862,Operational,Registered,Licensed,2019-05-23 14:13:12,2019-05-24 23:12:00
Niger,Tafa,Zuma West,76814549,26/24/1/2/2/0049,Gaja Hospital,PHEB/1016,2018-06-04,Private,Secondary,007.23663,09.11043,Operational,Provisionally Registered,Licensed,2019-05-23 14:37:03,2019-05-23 15:24:06
Niger,Tafa,Wuse West,75020793,26/24/1/2/1/0001,Umar Musa Yar'Adua General Hospital,,2010-04-06,Public,Secondary,007.23148,09.29900,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-05-31 14:20:20
Niger,Wushishi,Sabon Gari,29972667,26/25/1/2/1/0034,wusshishi General Hospital,,1992-03-05,Public,Secondary,006.07946,09.72968,Operational,Not Applicable,Not Applicable,2019-05-23 11:10:42,2019-05-28 12:05:40
Niger,Bida,Bariki,43550889,26/03/1/3/1/0001,Bida Federal Medical Centre,,1998-06-01,Public,Tertiary,005.99830,09.07475,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-06-10 09:23:58
Niger,Paikoro,Ishau,64164900,26/19/1/3/1/0001,Specializes Hosp Primary Health Centre,,,Public,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Niger,Suleja,Hashimi B,57888621,26/23/1/3/2/0022,Primak Specialist Hospital,,2015-01-07,Private,Tertiary,007.17973,09.19680,Operational,Registered,Licensed,2019-05-23 15:28:59,2019-05-28 13:16:15
Ogun,Abeokuta North,Imala Idi-Emi 14,73077006,27/01/1/2/2/0001,Ademuyiwa Hospitals,,,Private,Secondary,3.01393337,7.39232775,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Totoro iv 11,37133514,27/01/1/2/2/0002,Akin Olugbade Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Sabo ii 9,28986353,27/01/1/2/2/0011,Ayobami Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Sabo ii 9,73158710,27/01/1/2/2/0003,Brims Hospital,,,Private,Secondary,3.306433333,7.16625,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Iberekodo 4,28473451,27/01/1/2/2/0009,De Vicosa Hospital Limited,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Iberekodo 5,20450427,27/01/1/2/1/0001,General Hospital Iberekodo,,1997-10-09,Public,Secondary,3.33938,7.21056,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-07 08:12:49
Ogun,Abeokuta North,Idiya 12,81450023,27/01/1/2/2/0004,Heritage Hospital Itaoshin,,,Private,Secondary,3.299546242,7.136344314,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Ikereku i 15,79160844,27/01/1/2/1/0003,Isaga Orile General Hospital,,,Public,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Sabo i 8,68043769,27/02/1/2/2/0004,Ise-Oluwa Hospital,,,Private,Secondary,3.3399,7.14788,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Totoro iii 10,50658975,27/01/1/2/2/0006,Morab Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Totoro ii 7,86098320,27/01/1/2/2/0007,Precious Gift Hospital,,,Private,Secondary,3.31731,7.16821,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Idiya 12,61562588,27/01/1/2/2/0010,Royal Diamond Medical Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Idiya 12,83244665,27/01/1/2/2/0008,Royal Grace Hospital (Randa),,,Private,Secondary,3.32076,7.16432,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta North,Iberekodo 5,17689733,27/02/1/2/2/0008,Shallom Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta South,Unknown,54823476,27/02/1/2/1/0001,Abeokuta State Hospital,,,Public,Secondary,3.35271,7.15146,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta South,Oke-Ilewo,24294860,27/02/1/2/2/0013,Angel & Eagle Specialist Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta South,Oke-Ilewo,82144534,27/02/1/2/2/0005,Itunu Hospital,OG/9365,1990-03-12,Private,Secondary,3.33115,7.14005,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-08 13:15:21
Ogun,Abeokuta South,Kugba 2,82589261,27/02/1/2/2/0010,Mayodele Hospital and Maternity Centre,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta South,Ijaiye 7,76159844,27/02/1/2/2/0006,Micheal and Alice Memorial Hospital,MS567/249,1990-07-02,Private,Secondary,3.3628,7.14476,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-09 10:10:47
Ogun,Abeokuta South,Oke Ijemo-Ward 5,64490265,27/02/1/2/1/0002,Oba Ademola Maternity Health Centre,,1929-04-21,Public,Secondary,3.35027,7.16226,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-09 10:59:40
Ogun,Abeokuta South,Kugba 2,66269685,27/02/1/2/2/0011,Olufunmi Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Abeokuta South,Kugba 2,49695223,27/02/1/2/1/0003,Olukoye Community Hospital,,1992-05-02,Public,Secondary,3.37558,7.17193,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-09 13:07:22
Ogun,Abeokuta South,Abule-Oloni/Lantoro 3,14397772,27/02/1/2/2/0007,Sacred Heart Hospital,,1895-12-06,Private,Secondary,3.36257,7.16241,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-09 13:35:03
Ogun,Abeokuta South,Ijaiye 7,52140772,27/02/1/1/1/0025,State Hospital Ijaye,,1983-09-04,Public,Secondary,,,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2020-09-09 11:00:18
Ogun,Abeokuta South,Saraki/Adigbe,40725507,27/02/1/2/2/0009,The Unique Great Shephered Specialist Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Ado Odo/Ota,Iju,24365130,27/03/1/1/2/0044,Ace Medicare Clinics Ltd,,1989-01-02,Private,Secondary,3.16324,6.68181,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-20 14:51:58
Ogun,Ado Odo/Ota,Iju,53332608,27/03/1/2/2/0087,Adelom Medical Centre,,2019-01-01,Private,Secondary,3.21049,6.64992,Operational,Registered,Licensed,2020-08-20 13:24:48,2020-08-20 14:35:54
Ogun,Ado Odo/Ota,Ota 2,54324485,27/03/1/2/2/0075,Applause Specialist Hospital,,2015-01-01,Private,Secondary,3.20888,6.674,Operational,Registered,Licensed,2020-08-20 12:23:06,2020-08-20 12:49:07
Ogun,Ado Odo/Ota,Atan (Ado),50990747,27/03/1/1/2/0002,Ariset Medical Centre (II),,2015-01-01,Private,Secondary,3.10054,6.66626,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-19 21:04:59
Ogun,Ado Odo/Ota,Sango,30078023,27/03/1/2/2/0077,Ariset Medical Centre I,,1995-01-09,Private,Secondary,3.2453,6.70373,Operational,Registered,Licensed,2020-08-20 12:31:16,2020-08-20 12:51:27
Ogun,Ado Odo/Ota,Iju,41470368,27/03/1/1/2/0003,Atmos Medical Clinic,BN265282,2005-01-01,Private,Secondary,3.1762,6.68117,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-22 12:15:35
Ogun,Ado Odo/Ota,Iju,34315470,27/03/1/1/1/0054,Ben Shalom Clinic & Maternity Home,,2015-12-12,Private,Secondary,3.18406,6.68043,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-19 21:08:28
Ogun,Ado Odo/Ota,Iju,75757530,27/03/1/2/2/0059,Bigicare Clinic & Maternity Home,,2017-05-10,Private,Secondary,3.21083,6.61019,Operational,Registered,Licensed,2020-08-20 11:21:00,2020-08-20 12:10:49
Ogun,Ado Odo/Ota,Iju,42424003,27/03/1/1/2/0041,Bright Clinic & Maternity Home,,2016-01-01,Private,Secondary,3.22535,6.61492,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-29 16:57:32
Ogun,Ado Odo/Ota,Ota 2,27126289,27/03/1/2/2/0001,Central Specialist Hospital,,1990-06-14,Private,Secondary,3.23637,6.69115,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-29 16:58:46
Ogun,Ado Odo/Ota,Sango,38151773,27/03/1/1/2/0007,Ckc Medical & Dental Centre,,2006-01-01,Private,Secondary,3.23946,6.69987,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-03 08:24:31
Ogun,Ado Odo/Ota,Iju,25183587,27/03/1/2/2/0091,Cornerstone Clinic,,2016-04-12,Private,Secondary,3.16761,6.66906,Operational,Registered,Licensed,2020-08-20 14:28:41,2020-08-20 15:51:01
Ogun,Ado Odo/Ota,Iju,13700219,27/03/1/1/2/0008,Covenant University Clinic,,2002-10-15,Private,Secondary,3.15537,6.66852,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-04 07:57:41
Ogun,Ado Odo/Ota,Ota 1,18411116,27/03/1/2/2/0086,Cradle Clinic & Maternity Home,,2016-01-01,Private,Secondary,3.22433,6.67299,Operational,Registered,Licensed,2020-08-20 13:20:17,2020-08-20 14:29:49
Ogun,Ado Odo/Ota,Sango,45074216,27/03/1/2/2/0089,Darby & Jones Hospital,,2017-01-01,Private,Secondary,3.22853,6.71553,Operational,Registered,Licensed,2020-08-20 14:20:26,2020-08-20 14:58:38
Ogun,Ado Odo/Ota,Iju,48254139,27/03/1/2/2/0002,Diamond Faith Specialist Hospital,,2010-01-01,Private,Secondary,3.20463,6.68151,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-04 08:07:17
Ogun,Ado Odo/Ota,Ilogbo,64382908,27/03/1/2/2/0013,Diamond Hospital,,2008-01-01,Private,Secondary,3.22036,6.73195,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-04 08:04:48
Ogun,Ado Odo/Ota,Ijoko,82335325,27/03/1/1/2/0052,Dominion Medical Centre,,2015-08-12,Private,Secondary,3.24796,6.71802,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-04 08:10:17
Ogun,Ado Odo/Ota,Ota 1,21327801,27/03/1/2/2/0081,Downtown Specialist Hospital,,2000-01-01,Private,Secondary,3.22717,6.68047,Operational,Provisionally Registered,Not Licensed,2020-08-20 12:48:14,2020-08-20 13:26:40
Ogun,Ado Odo/Ota,Atan (Ado),44572505,27/03/1/1/1/0054,Emiloju Clinic & Maternity Home,,2000-01-01,Private,Secondary,3.09356,6.66205,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-04 08:21:50
Ogun,Ado Odo/Ota,Ilogbo,82602523,27/03/1/2/2/0082,Everest Medical  Centre Ltd,,2012-05-08,Private,Secondary,3.21702,6.72812,Operational,Registered,Licensed,2020-08-20 12:56:01,2020-08-20 13:35:02
Ogun,Ado Odo/Ota,Ota 3,23416296,27/03/1/1/2/0013,Faramed Clinics,,1988-01-01,Private,Secondary,3.23761,6.70205,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-04 11:38:44
Ogun,Ado Odo/Ota,Ota 3,46539940,27/03/1/2/2/0080,Faramed Clinics II,,2017-08-01,Private,Secondary,3.24202,6.69106,Operational,Registered,Licensed,2020-08-20 12:47:33,2020-08-20 14:25:33
Ogun,Ado Odo/Ota,Sango,25731460,27/03/1/1/2/0047,First Blessing Specialist Clinic,,2007-01-01,Private,Secondary,3.23371,6.69931,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-04 11:46:21
Ogun,Ado Odo/Ota,Ota 2,12346487,27/03/1/1/2/0014,First Line Clinics (Hospital & Maternity),,1989-01-01,Private,Secondary,3.23143,6.69553,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-20 08:31:14
Ogun,Ado Odo/Ota,Ota 3,71192718,27/03/1/2/2/0004,Jericho Hospital,BN2103617,1998-01-01,Private,Secondary,3.22325,6.68995,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-08 13:36:39
Ogun,Ado Odo/Ota,Ota 3,48596900,27/03/1/2/2/0010,Jon Fem Hospital,,2014-01-23,Private,Secondary,3.24622,6.68017,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-08 13:41:36
Ogun,Ado Odo/Ota,Ota 3,30381222,27/03/1/2/2/0066,Kolade Specialist Hospital,,1993-01-01,Private,Secondary,3.2378,6.70759,Operational,Registered,Licensed,2020-08-20 11:49:59,2020-08-20 13:11:31
Ogun,Ado Odo/Ota,Sango,62331828,27/03/1/2/2/0011,KSD Flourish Specialist Hospital,,2012-01-01,Private,Secondary,3.27373,6.69819,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-08 14:38:14
Ogun,Ado Odo/Ota,Ijoko,37828058,27/03/1/2/2/0005,Lifeline Hospital,,1998-01-01,Private,Secondary,3.25146,6.74815,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-08 14:46:40
Ogun,Ado Odo/Ota,Iju,72088815,27/03/1/1/2/0040,Maciland Medical Centre,,2016-01-01,Private,Secondary,3.20986,6.62615,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-09 10:16:12
Ogun,Ado Odo/Ota,Iju,73952678,27/03/1/2/2/0006,Mercyland Hospital,,1995-06-15,Private,Secondary,3.18785,6.67928,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-09 10:24:10
Ogun,Ado Odo/Ota,Ijoko,83185092,27/03/1/2/2/0007,Mulib Hospital,,,Private,Secondary,3.24534,6.71195,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Ado Odo/Ota,Ilogbo,18331712,27/03/1/2/2/0009,Ojugbele Specialist Hospital,,2009-11-10,Private,Secondary,3.22868,6.69192,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-09 10:55:20
Ogun,Ado Odo/Ota,Atan (Ado),72531154,27/03/1/1/2/0023,Oluwalogbon Medical Centre (I),,2006-05-06,Private,Secondary,3.10078,6.66484,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-09 13:32:16
Ogun,Ado Odo/Ota,Agbara,40674250,27/03/1/2/2/0062,Oluwalogbon Medical Centre II,,2012-01-01,Private,Secondary,3.08871,6.57966,Operational,Registered,Licensed,2020-08-20 11:37:09,2020-08-20 13:09:11
Ogun,Ado Odo/Ota,Ota 2,35577318,27/03/1/1/2/0024,Optimun Health Medical Centre,,2010-01-01,Private,Secondary,3.20888,6.70134,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-09 14:10:59
Ogun,Ado Odo/Ota,Ota 2,16968384,27/03/1/2/2/0068,Ota Specialist Hospital,,1979-08-07,Private,Secondary,3.23143,6.6952,Operational,Registered,Licensed,2020-08-20 11:56:19,2020-10-26 08:02:49
Ogun,Ado Odo/Ota,Ota 1,86018175,27/03/1/2/2/0008,Safa Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Ado Odo/Ota,Ota 2,34734185,27/03/1/2/1/0001,State Hospital Ota,,,Public,Secondary,3.20898774,6.6824335,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Ado Odo/Ota,Ota 2,53954682,27/03/1/2/2/0012,Sure Mercy Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Ewekoro,Itori,49943354,27/04/1/2/1/0001,General Hospital Itori,,0206-05-07,Public,Secondary,6.84177,3.883,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-07 08:13:12
Ogun,Ewekoro,Papalanto,13415737,27/04/1/2/2/0001,Ise Oluwa Clinic and Maternity Home,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Ewekoro,Obada,21600688,27/18/1/2/2/0015,Ise Oluwa Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Ifo,Ajuwon/Akute,44349496,27/05/1/1/1/0053,Adams Clinic & Mat. Home,,2004-08-11,Private,Secondary,3.34458,6.67457,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-20 06:05:01
Ogun,Ifo,Agbado,65585022,27/05/1/1/2/0032,Adeyemi Clinic And Maternity Home,,1990-08-04,Private,Secondary,3.30605,6.68948,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-20 15:05:47
Ogun,Ifo,Ajuwon/Akute,49078905,27/05/1/2/2/0001,Agboola Hospital,,1987-01-04,Private,Secondary,3.30543,6.67339,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-20 15:08:28
Ogun,Ifo,Ojodu/Ishere,59250689,27/05/1/2/2/0003,Al-Heri Hospital I,,2006-02-18,Private,Secondary,3.97642,5.88335,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-20 17:25:37
Ogun,Ifo,Ojodu/Ishere,61170358,27/05/1/2/2/0002,Al-Heri Hospital II,,2017-01-01,Private,Secondary,3.35211,6.67615,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-21 06:09:40
Ogun,Ifo,Ajuwon/Akute,83832135,27/05/1/1/1/0053,Balda Hospital & Mat. Home,,1997-08-03,Private,Secondary,3.34639,6.67736,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-08-29 16:52:51
Ogun,Ifo,Ajuwon/Akute,74583764,27/05/1/2/2/0071,Bliss Hospital,,2017-05-10,Private,Secondary,3.34925,6.69182,Operational,Registered,Licensed,2020-08-20 05:39:05,2020-08-20 09:11:03
Ogun,Ifo,Oke-Aro/Ibaragun,68228569,27/05/1/2/2/0005,Christ The Saviour Hospital,,2000-08-10,Private,Secondary,3.35045,6.66375,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-03 08:21:52
Ogun,Ifo,Oke-Aro/Ibaragun,37380894,27/05/1/1/2/0063,Christabiks Hospital,,2019-05-09,Private,Secondary,3.32143,6.68059,Operational,Registered,Licensed,2020-08-19 12:52:18,2020-09-03 08:20:59
Ogun,Ifo,Oke-Aro/Ibaragun,13495610,27/05/1/2/2/0067,Cross Gate Hospital & Maternity Home,,2018-02-03,Private,Secondary,3.28626,6.72982,Operational,Registered,Licensed,2020-08-20 05:10:54,2020-08-20 09:12:16
Ogun,Ifo,Oke-Aro/Ibaragun,82929008,27/05/1/2/2/0006,Dairo Clinic,,2003-08-04,Private,Secondary,3.28824,6.73052,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-04 07:59:50
Ogun,Ifo,Agosi,52694561,27/05/1/2/2/0007,Demark Hospital,,1997-08-11,Private,Secondary,3.19225,6.83664,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-04 08:02:30
Ogun,Ifo,Ajuwon/Akute,18250734,27/05/1/2/2/0023,Emmanuel Hospital,,2008-06-02,Private,Secondary,3.35862,6.68766,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-04 08:19:09
Ogun,Ifo,Ajuwon/Akute,36508017,27/05/1/2/2/0008,Ewa Hospital,,2011-08-03,Private,Secondary,3.22353,6.39142,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-04 08:31:51
Ogun,Ifo,Agosi,79338362,27/05/1/2/2/0009,Fabma Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Ogun,Ifo,Ajuwon/Akute,56676846,27/05/1/2/2/0072,Goodluck Hospital,,2008-01-08,Private,Secondary,3.34525,6.67347,Operational,Registered,Licensed,2020-08-20 05:44:07,2020-08-20 13:06:38
Ogun,Ifo,Agbado,69908002,27/05/1/2/2/0011,Grace Hospital,,2003-08-17,Private,Secondary,3.30537,6.68675,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-07 12:33:31
Ogun,Ifo,Oke-Aro/Ibaragun,21920172,27/05/1/2/2/0012,Hossana Care Hospital,,2001-01-08,Private,Secondary,3.297078,6.70853,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-07 14:49:06
Ogun,Ifo,Agosi,35875190,27/05/1/1/1/0053,Ifo General Hospital,,1987-08-11,Public,Secondary,3.19038,6.83545,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-08 10:01:47
Ogun,Ifo,Oyero/Ososun,54648208,27/05/1/1/2/0014,Jesus is Love and Power Hospital,,2005-08-05,Private,Secondary,3.2026,6.80462,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-08 13:37:23
Ogun,Ifo,Agbado,25666527,27/05/1/2/2/0014,Jubilee Realm Hospital,,2001-08-07,Private,Secondary,3.30318,6.68891,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-09-08 13:51:44
Ogun,Ifo,Ajuwon/Akute,44107182,27/05/1/2/2/0078,Kingsword Hospital,,2011-04-03,Private,Secondary,3.34914,6.69293,Operational,Registered,Licensed,2020-08-20 06:36:41,2020-08-20 09:42:54
Ogun,Ifo,Ajuwon/Akute,32157861,27/05/1/2/2/0080,Kingsword Hospital II Annex,,2019-08-05,Private,Secondary,3.35655,6.67659,Operational,Registered,Licensed,2020-08-20 06:42:25,2020-08-20 09:46:36
Ogun,Ifo,Coker/Ilepa,60275377,27/05/1/2/2/0076,Life Builders Hospital,,2012-05-26,Private,Secondary,3.18925,6.75399,Operational,Registered,Licensed,2020-08-20 06:26:04,2020-08-20 09:51:53
